NAICS2017 Label,Number Employed,Name,GEO ID,Population,Broadband (%),Year,Percent Employed
Information,1424.0,"Washington County, Tennessee",0500000US47179,126437.0,85.89780900000002,2017,1.1262526001091453
Information,131.0,"Weakley County, Tennessee",0500000US47183,33776.0,62.890625,2017,0.3878493604926575
Information,0.0,"Benton County, Tennessee",0500000US47005,16154.0,56.153846,2017,0.0
Information,0.0,"Campbell County, Tennessee",0500000US47013,39824.0,55.232561,2017,0.0
Information,11.0,"Cannon County, Tennessee",0500000US47015,13839.0,58.196718,2017,0.07948551195895658
Information,4.0,"Refugio County, Texas",0500000US48391,7293.0,56.140351,2017,0.054847113670643086
Information,107.0,"Wilbarger County, Texas",0500000US48487,12972.0,57.731962,2017,0.8248535306814678
Information,10.0,"Yoakum County, Texas",0500000US48501,8481.0,61.016946999999995,2017,0.11791062374719963
Information,39.0,"Shelby County, Texas",0500000US48419,25689.0,54.33526,2017,0.15181595235314727
Information,0.0,"San Jacinto County, Texas",0500000US48407,27436.0,40.57143,2017,0.0
Information,100.0,"Wharton County, Texas",0500000US48481,41430.0,49.333331,2017,0.24137098720733768
Information,13.0,"Live Oak County, Texas",0500000US48297,12043.0,52.49999800000001,2017,0.10794652495225442
Information,16.0,"Llano County, Texas",0500000US48299,20195.0,39.263806,2017,0.07922753156721961
Information,45.0,"Palo Pinto County, Texas",0500000US48363,28109.0,61.440676,2017,0.16009107403322778
Information,94.0,"Fannin County, Texas",0500000US48147,33787.0,49.803922,2017,0.27821351407346023
Information,0.0,"DeWitt County, Texas",0500000US48123,20474.0,53.01204900000001,2017,0.0
Information,0.0,"Callahan County, Texas",0500000US48059,13660.0,55.833333999999994,2017,0.0
Information,33.0,"Gaines County, Texas",0500000US48165,19889.0,46.511626,2017,0.1659208607773141
Information,73.0,"Gray County, Texas",0500000US48179,22962.0,57.926828,2017,0.3179165577911332
Information,16.0,"Madison County, Texas",0500000US48313,13979.0,54.08163700000001,2017,0.11445740038629372
Information,9.0,"Jack County, Texas",0500000US48237,8839.0,55.737704,2017,0.10182147301730965
Information,189.0,"Kaufman County, Texas",0500000US48257,114852.0,85.40286400000001,2017,0.16455960714658865
Information,0.0,"Bailey County, Texas",0500000US48017,7098.0,53.448278,2017,0.0
Information,0.0,"Chambers County, Texas",0500000US48071,39283.0,56.92884299999999,2017,0.0
Information,3238.0,"Denton County, Texas",0500000US48121,781321.0,92.069846,2017,0.4144263369344994
Information,104.0,"Deaf Smith County, Texas",0500000US48117,18947.0,57.258064000000005,2017,0.5488995619359265
Information,12.0,"Tyler County, Texas",0500000US48457,21456.0,43.930638,2017,0.05592841163310962
Information,77.0,"Uvalde County, Texas",0500000US48463,27015.0,55.958551,2017,0.2850268369424394
Information,0.0,"Somervell County, Texas",0500000US48425,8650.0,64.516127,2017,0.0
Information,9.0,"Haskell County, Texas",0500000US48207,5806.0,48.979592,2017,0.1550120564932828
Information,0.0,"Mills County, Texas",0500000US48333,4887.0,40.476188,2017,0.0
Information,0.0,"Panola County, Texas",0500000US48365,23574.0,58.048784999999995,2017,0.0
Information,0.0,"Reeves County, Texas",0500000US48389,14791.0,58.74999800000001,2017,0.0
Information,16.0,"Sabine County, Texas",0500000US48403,10429.0,46.067417,2017,0.1534183526704382
Information,0.0,"Pickens County, Alabama",0500000US01107,20170.0,57.29166899999999,2017,0.0
Information,16.0,"Sumter County, Alabama",0500000US01119,13084.0,47.286823,2017,0.12228676245796392
Information,45.0,"Franklin County, Alabama",0500000US01059,31507.0,57.03125,2017,0.14282540387850318
Information,44.0,"Marengo County, Alabama",0500000US01091,19743.0,56.33803,2017,0.22286379982778706
Information,0.0,"Russell County, Alabama",0500000US01113,58480.0,53.699785,2017,0.0
Information,25.0,"Cherokee County, Alabama",0500000US01019,25855.0,60.07193899999999,2017,0.09669309611293754
Information,96.0,"Dallas County, Alabama",0500000US01047,40755.0,52.427184999999994,2017,0.2355539197644461
Information,13.0,"Macon County, Alabama",0500000US01087,19358.0,60.000002,2017,0.06715569790267589
Information,332.0,"Limestone County, Alabama",0500000US01083,91695.0,77.396989,2017,0.36206990566552155
Information,0.0,"St. Clair County, Alabama",0500000US01115,86937.0,77.703458,2017,0.0
Information,65.0,"Winston County, Alabama",0500000US01133,23968.0,55.45454600000001,2017,0.2711949265687583
Information,218.0,"Talladega County, Alabama",0500000US01121,80888.0,82.093501,2017,0.2695084561368806
Information,22.0,"Clay County, Alabama",0500000US01027,13407.0,55.072463000000006,2017,0.16409338405310658
Information,0.0,"Chilton County, Alabama",0500000US01021,43805.0,59.402984,2017,0.0
Information,124.0,"Colbert County, Alabama",0500000US01033,54435.0,56.603777,2017,0.22779461743363644
Information,81.0,"Wadena County, Minnesota",0500000US27159,13626.0,59.649122,2017,0.5944517833553501
Information,18.0,"Pope County, Minnesota",0500000US27121,10932.0,56.976748,2017,0.16465422612513722
Information,69.0,"Stevens County, Minnesota",0500000US27149,9759.0,64.516127,2017,0.7070396557024285
Information,41.0,"Swift County, Minnesota",0500000US27151,9448.0,67.10526300000001,2017,0.43395427603725656
Information,44.0,"Cottonwood County, Minnesota",0500000US27033,11437.0,63.157892,2017,0.38471627174958467
Information,44.0,"Wabasha County, Minnesota",0500000US27157,21490.0,43.157893,2017,0.2047463936714751
Information,38.0,"Grant County, Minnesota",0500000US27051,5923.0,52.830189,2017,0.6415667735944622
Information,40.0,"Le Sueur County, Minnesota",0500000US27079,27810.0,58.898306000000005,2017,0.1438331535418914
Information,50.0,"Chisago County, Minnesota",0500000US27025,54297.0,59.673660999999996,2017,0.09208611893843122
